Query	Subject	% Similarity	E Value	Length
CPn0418	TC_RS02740	65.34	9.999999999999999e-32	626
CPn0419	TC_RS02750	67.06	3.999999999999999e-153	1846
CPn0420	TC_RS02755	69.26	8.000000000000001e-20	231
CPn0421	TC_RS02760	66.55	6e-59	876
CPn0422	TC_RS02765	74.86	1.9999999999999996e-63	354
CPn0423	TC_RS02770	74.34	7.999999999999999e-66	378
CPn0424	TC_RS02775	75.5	0.0	1310
CPn0425	TC_RS02780	77.67	5.999999999999999e-44	215
CPn0426	TC_RS03765	90.0	1.6	20
CPn0426	TC_RS02180	100.0	1.6	15
CPn0426	TC_RS02180	94.44	1.6	18
CPn0426	TC_RS02030	90.0	1.6	20
CPn0427	TC_RS02790	69.85	0.0	1466
CPn0428	TC_RS02795	69.59	1e-35	342
CPn0429	TC_RS02800	74.03	3.9999999999999996e-110	643
CPn0430	TC_RS02805	72.46	5.9999999999999984e-102	650
CPn0431	TC_RS02515	91.67	0.006	24
CPn0432	TC_RS03720	91.3	0.019	23
CPn0433	TC_RS02810	70.34	2e-08	145
CPn0434	TC_RS02815	67.23	1e-53	775
CPn0435	TC_RS02820	77.36	6e-17	106
CPn0436	TC_RS02825	65.51	2.9999999999999996e-24	490
CPn0437	TC_RS02830	75.58	0.0	2457
CPn0438	TC_RS02835	66.52	9.999999999999999e-69	920
CPn0439	TC_RS03520	100.0	0.41	16
CPn0439	TC_RS03035	90.48	0.41	21
CPn0439	TC_RS00430	90.48	0.41	21
CPn0440	TC_RS04540	94.44	1.8	18
CPn0440	TC_RS02190	100.0	1.8	15
CPn0441	TC_RS01390	66.91	8e-39	538
CPn0442	TC_RS04665	100.0	0.4	16
CPn0443	TC_RS04625	92.0	0.006999999999999999	25
CPn0444	TC_RS01335	92.31	0.006999999999999999	26
CPn0445	TC_RS03060	90.91	0.65	22
CPn0445	TC_RS02180	88.89	0.65	27
CPn0445	TC_RS01565	100.0	0.65	17
CPn0445	TC_RS01330	88.0	0.65	25
CPn0445	TC_RS00370	85.19	0.65	27
CPn0445	TC_RS00230	90.91	0.65	22
CPn0446	TC_RS01350	72.41	0.18	58
CPn0447	TC_RS01205	83.87	0.18	31
CPn0448	TC_RS00160	95.45	0.25	22
CPn0449	TC_RS01335	70.0	0.015	80
CPn0451	TC_RS04260	77.27	0.053	44
CPn0452	TC_RS04215	100.0	0.35	17
CPn0452	TC_RS02150	100.0	0.35	17
CPn0453	TC_RS03520	95.24	0.19	21
CPn0453	TC_RS03515	85.71	0.19	28
CPn0453	TC_RS01340	95.24	0.19	21
CPn0453	TC_RS01335	91.3	0.19	23
CPn0453	TC_RS01335	95.24	0.19	21
CPn0454	TC_RS01340	82.35	7e-07	51
CPn0457	TC_RS00085	85.19	0.4	27
CPn0458	TC_RS03360	90.91	0.48	22
CPn0458	TC_RS02655	100.0	0.48	17
CPn0459	TC_RS00510	92.0	0.025	25
CPn0460	TC_RS04050	100.0	0.19	17
CPn0461	TC_RS01860	85.19	0.18	27
CPn0462	TC_RS04415	81.25	0.46	32
CPn0462	TC_RS03205	90.91	0.46	22
CPn0462	TC_RS03155	100.0	0.46	17
CPn0463	TC_RS03310	90.0	3.3	20
CPn0464	TC_RS03725	88.0	0.11	25
CPn0465	TC_RS04460	100.0	0.076	17
CPn0465	TC_RS01850	100.0	0.076	17
CPn0465	TC_RS00015	100.0	0.076	17
CPn0466	TC_RS01330	92.59	0.001	27
CPn0467	TC_RS04230	85.71	0.19	28
CPn0468	TC_RS03870	88.46	0.19	26
CPn0468	TC_RS03755	100.0	0.19	18
CPn0468	TC_RS03520	100.0	0.19	18
CPn0471	TC_RS01335	87.5	0.001	32
CPn0472	TC_RS00560	100.0	0.044000000000000004	19
CPn0473	TC_RS04635	100.0	0.35	17
CPn0473	TC_RS01395	100.0	0.35	17
CPn0473	TC_RS00945	100.0	0.35	17
CPn0474	TC_RS04625	77.27	0.41	44
CPn0474	TC_RS01160	82.35	0.41	34
CPn0475	TC_RS01300	68.15	9.999999999999997e-167	1689
CPn0476	TC_RS01295	82.46	2e-09	57
CPn0477	TC_RS03710	79.49	0.29	39
CPn0478	TC_RS03335	69.91	9.999999999999996e-128	1090
CPn0479	TC_RS03340	65.35	2.0000000000000002e-20	531
CPn0480	TC_RS04295	94.44	1.8	18
CPn0480	TC_RS03360	94.44	1.8	18
CPn0480	TC_RS02725	88.0	1.8	25
CPn0481	TC_RS01655	87.1	0.03	31
CPn0482	TC_RS03345	69.62	3.9999999999999995e-54	497
CPn0483	TC_RS03810	77.5	0.72	40
CPn0484	TC_RS03350	66.56	9e-44	631
CPn0485	TC_RS01185	86.96	0.49	23
CPn0486	TC_RS01555	86.21	0.091	29
CPn0487	TC_RS04435	90.91	0.37	22
CPn0487	TC_RS03365	81.25	0.37	32
CPn0487	TC_RS03365	78.38	0.37	37
CPn0487	TC_RS03175	100.0	0.37	17
CPn0487	TC_RS01480	95.0	0.37	20
CPn0488	TC_RS03370	68.14	3e-25	295
CPn0489	TC_RS03375	73.08	3.999999999999999e-137	832
CPn0490	TC_RS03385	66.07	8.999999999999999e-36	560
CPn0491	TC_RS03395	69.88	4e-93	777
CPn0492	TC_RS01860	87.5	0.11	24
CPn0493	TC_RS03415	94.44	0.38	18
CPn0494	TC_RS02510	94.74	0.16	19
CPn0495	TC_RS03400	66.32	1e-37	570
CPn0496	TC_RS03405	69.32	2e-34	352
CPn0497	TC_RS03390	69.42	4e-17	206
CPn0498	TC_RS02620	100.0	0.76	16
CPn0498	TC_RS02525	90.48	0.76	21
CPn0498	TC_RS00450	100.0	0.76	16
CPn0499	TC_RS00305	88.46	0.26	26
CPn0500	TC_RS03415	67.8	2.9999999999999993e-160	1680
CPn0501	TC_RS03420	66.77	2.9999999999999994e-77	1008
CPn0502	TC_RS03425	74.18	7.999999999999998e-80	457
CPn0503	TC_RS03430	77.25	0.0	1974
CPn0504	TC_RS03435	69.28	0.0	1784
CPn0505	TC_RS03445	100.0	0.46	16
CPn0506	TC_RS03565	74.92	7.999999999999999e-113	602
CPn0507	TC_RS02705	90.0	0.41	20
CPn0508	TC_RS04815	75.16	4e-26	161
CPn0509	TC_RS03570	68.35	8e-16	237
CPn0510	TC_RS03575	69.69	2e-59	574
CPn0511	TC_RS03580	70.97	4e-43	341
CPn0512	TC_RS03585	70.04	0.0	1622
CPn0513	TC_RS03590	67.28	1e-81	975
CPn0514	TC_RS03595	69.23	2.9999999999999997e-05	104
CPn0515	TC_RS03900	94.44	2.0	18
CPn0515	TC_RS01915	100.0	2.0	15
CPn0516	TC_RS00975	85.19	0.36	27
CPn0517	TC_RS01630	90.48	0.66	21
CPn0518	TC_RS03605	76.87	0.0	882
CPn0519	TC_RS00830	95.0	0.18	20
CPn0519	TC_RS00640	100.0	0.18	17
CPn0519	TC_RS00010	90.91	0.18	22
CPn0520	TC_RS03615	78.04	5e-127	551
CPn0521	TC_RS03620	72.79	0.0	1496
CPn0522	TC_RS03960	94.74	0.53	19
CPn0522	TC_RS01740	100.0	0.53	16
CPn0523	TC_RS03625	100.0	3.1	14
CPn0523	TC_RS02635	89.47	3.1	19
CPn0523	TC_RS02160	100.0	3.1	14
CPn0523	TC_RS01450	100.0	3.1	14
CPn0524	TC_RS04470	95.0	0.25	20
CPn0524	TC_RS01455	85.19	0.25	27
CPn0525	TC_RS03440	76.82	6.999999999999997e-165	768
CPns02	TC_RS04740	81.88	2.999999999999999e-76	298
CPn0526	TC_RS03445	66.67	6e-59	819
CPn0527	TC_RS03450	75.51	4.999999999999999e-137	690
CPn0528	TC_RS03455	71.88	1.9999999999999992e-175	1202
CPn0529	TC_RS03460	77.32	1e-37	194
CPn0530	TC_RS03465	68.26	2e-38	482
CPn0531	TC_RS03470	70.44	2e-45	389
CPn0532	TC_RS03475	67.78	3e-09	180
CPn0533	TC_RS03480	75.98	7.999999999999999e-92	458
CPn0534	TC_RS03485	76.14	4.999999999999999e-74	373
CPn0535	TC_RS03490	70.21	5.0000000000000005e-12	141
CPn0536	TC_RS03495	67.88	7.999999999999999e-123	1323
CPn0537	TC_RS03100	90.48	0.28	21
CPn0537	TC_RS04780	80.65	0.28	31
CPn0537	TC_RS01220	100.0	0.28	16
CPn0538	TC_RS02185	95.24	0.019	21
CPn0539	TC_RS01920	85.71	0.19	28
CPn0540	TC_RS03515	65.1	8.999999999999999e-34	811
CPnt15	TC_RS03525	97.7	8e-38	87
CPn0541	TC_RS03530	67.06	3.9999999999999997e-22	337
CPn0542	TC_RS03535	68.46	5.999999999999999e-20	260
CPn0543	TC_RS03540	67.8	1.9999999999999997e-72	820
CPn0544	TC_RS03545	68.78	3.9999999999999993e-106	977
CPn0545	TC_RS03550	76.95	1e-48	243
CPn0546	TC_RS03555	69.48	9.999999999999999e-32	308
CPnt16	TC_RS03560	97.26	3e-30	73
CPn0547	TC_RS03630	69.29	5e-51	495
CPn0548	TC_RS03635	84.62	2e-09	52
CPn0549	TC_RS03640	82.39	2.9999999999999992e-89	318
CPn0550	TC_RS03645	79.05	0.0	2091
CPn0551	TC_RS03650	76.79	1.9999999999999995e-100	474
CPn0552	TC_RS03655	79.51	7.999999999999999e-91	371
CPn0553	TC_RS02790	94.74	0.74	19
CPn0553	TC_RS02165	82.76	0.74	29
CPn0553	TC_RS02120	100.0	0.74	16
CPn0553	TC_RS00825	100.0	0.74	16
CPn0554	TC_RS04305	91.67	0.005	24
CPn0555	TC_RS03665	70.97	0.0	1371
CPn0556	TC_RS00465	85.71	0.038	28
CPn0557	TC_RS03680	74.2	0.0	1411
CPn0558	TC_RS00275	100.0	0.72	15
CPn0559	TC_RS04535	94.44	0.48	18
CPn0560	TC_RS03695	72.53	0.0	1467
CPn0561	TC_RS03700	70.56	8e-42	377
CPn0562	TC_RS03995	100.0	0.26	17
CPn0562	TC_RS02310	91.67	0.26	24
CPn0562	TC_RS02055	90.91	0.26	22
CPn0563	TC_RS03705	63.88	1e-46	1437
CPn0564	TC_RS03710	66.77	0.0	2314
CPn0565	TC_RS03190	94.74	0.88	19
CPn0565	TC_RS02170	90.48	0.88	21
CPn0565	TC_RS01765	94.74	0.88	19
CPn0566	TC_RS03720	74.35	5.999999999999999e-52	308
CPn0567	TC_RS03725	68.07	1e-36	429
CPn0568	TC_RS03730	67.47	4e-53	621
CPn0569	TC_RS03735	77.27	0.012	44
CPn0570	TC_RS03740	69.98	0.0	1609
CPn0571	TC_RS03745	67.75	2.9999999999999997e-115	1256
CPn0572	TC_RS01685	91.3	0.15	23
CPn0572	TC_RS00040	100.0	0.15	18
CPn0573	TC_RS03755	73.26	2.999999999999999e-119	718
CPn0574	TC_RS01630	100.0	1.5	15
CPn0575	TC_RS03760	72.64	4e-65	424
CPn0575a	TC_RS03765	72.32	9.999999999999998e-152	990
CPn0577	TC_RS03770	72.93	1e-35	266
CPn0578	TC_RS03775	76.27	2.9999999999999997e-05	59
CPn0579	TC_RS01580	100.0	1.7	15
CPn0579	TC_RS01550	100.0	1.7	15
CPn0579	TC_RS00630	94.44	1.7	18
CPn0580	TC_RS03785	68.35	5.999999999999999e-71	733
CPn0581	TC_RS03790	76.25	1e-09	80
CPn0582	TC_RS04020	100.0	0.044000000000000004	18
CPn0582	TC_RS03795	75.0	0.044000000000000004	48
CPnt17	TC_RS03800	95.18	5.9999999999999997e-33	83
CPn0583	TC_RS00385	95.24	0.02	21
CPn0584	TC_RS03810	66.89	1e-43	595
CPn0585	TC_RS03545	91.3	0.13	23
CPn0586	TC_RS03815	70.34	9.999999999999999e-126	981
CPnt18	TC_RS03820	97.3	7.999999999999999e-31	74
CPn0587	TC_RS00925	92.0	0.044000000000000004	25
CPn0588	TC_RS00695	87.5	0.43	24
CPn0589	TC_RS03830	70.0	6e-14	160
CPn0590	TC_RS03835	67.44	3e-23	347
CPnt19	TC_RS03840	100.0	8e-38	82
CPn0591	TC_RS03850	68.44	2.9999999999999994e-61	640
CPn0592	TC_RS03855	81.4	4e-05	43
CPn0593	TC_RS03860	73.91	2e-08	92
CPn0594	TC_RS03865	66.54	1.9999999999999998e-32	532
CPn0595	TC_RS03870	69.45	7.999999999999998e-96	851
CPn0596	TC_RS02675	80.0	0.41	35
CPn0597	TC_RS03880	72.97	2e-126	777
CPn0598	TC_RS03885	67.59	1.9999999999999995e-131	1487
CPn0599	TC_RS03890	71.53	0.0	1735
CPn0600	TC_RS00345	87.5	0.25	24
CPn0601	TC_RS02525	100.0	0.24	16
CPn0602	TC_RS03910	70.51	7.999999999999998e-115	868
CPn0603	TC_RS03915	69.48	1e-10	154
CPn0604	TC_RS03920	70.01	2.9999999999999994e-81	677
CPn0605	TC_RS03925	67.12	2e-25	368
CPn0606	TC_RS03930	67.09	1e-53	717
CPn0607	TC_RS03935	68.89	9.999999999999999e-134	1292
CPn0608	TC_RS03435	95.24	0.5	21
CPn0609	TC_RS02400	94.44	0.75	18
CPn0610	TC_RS03945	76.41	0.0	1255
CPn0611	TC_RS03950	66.5	2e-36	615
CPn0612	TC_RS03955	69.41	9.999999999999999e-124	1069
CPn0613	TC_RS03960	65.09	8.000000000000001e-20	487
CPn0614	TC_RS03965	65.38	4.999999999999999e-88	1430
CPn0615	TC_RS03970	67.65	9.999999999999999e-33	405
CPnt20	TC_RS03975	98.88	6.999999999999999e-39	89
CPn0616	TC_RS03980	68.35	6.999999999999999e-136	1346
CPn0617	TC_RS03985	70.01	0.0	1837
CPn0618	TC_RS03990	78.57	1e-16	98
CPn0619	TC_RS03995	76.98	1e-88	417
CPn0620	TC_RS04000	68.8	7.000000000000001e-18	234
CPn0621	TC_RS04005	68.47	5.999999999999999e-24	295
CPn0622	TC_RS04010	73.98	2e-28	196
CPnt21	TC_RS04015	97.59	1e-35	83
CPn0623	TC_RS04020	77.54	4e-60	285
CPn0624	TC_RS04025	72.66	9.999999999999997e-157	1013
CPn0625	TC_RS04030	77.01	9.999999999999999e-90	422
CPn0626	TC_RS04035	75.84	0.0	1134
CPn0627	TC_RS04040	80.35	9.999999999999999e-102	402
CPn0628	TC_RS04045	80.76	2.9999999999999997e-96	369
CPn0629	TC_RS04050	73.98	0.0	1376
CPn0630	TC_RS04055	74.76	5e-75	420
CPn0631	TC_RS04060	76.65	9.999999999999999e-102	501
CPn0632	TC_RS04065	71.85	4e-50	373
CPn0633	TC_RS04070	76.22	1.9999999999999997e-113	555
CPn0634	TC_RS04075	75.56	2.9999999999999994e-77	401
CPn0635	TC_RS04080	77.35	4.9999999999999994e-120	543
CPn0636	TC_RS04085	73.18	4e-37	261
CPn0637	TC_RS04090	81.03	6.999999999999999e-98	369
CPn0638	TC_RS04095	72.22	3e-31	234
CPn0639	TC_RS04100	73.06	1.9999999999999997e-31	219
CPn0640	TC_RS04105	81.97	2.999999999999999e-116	416
CPn0641	TC_RS04110	78.1	9.999999999999997e-143	621
CPn0642	TC_RS04115	74.3	4.9999999999999994e-55	323
CPn0643	TC_RS04120	81.27	7.999999999999999e-70	267
CPn0644	TC_RS04125	75.29	2.9999999999999993e-169	854
CPn0645	TC_RS04130	69.64	2e-34	336
CPn0646	TC_RS04135	70.9	9e-87	677
CPn0647	TC_RS04140	71.65	5.999999999999999e-95	649
CPn0648	TC_RS02115	80.0	0.065	40
CPn0649	TC_RS04150	68.6	9.999999999999998e-74	726
CPn0650	TC_RS04155	71.94	1.9999999999999994e-96	645
CPn0651	TC_RS04160	74.17	1.9999999999999997e-73	422
CPn0652	TC_RS04165	68.95	7.999999999999999e-89	847
CPn0653	TC_RS04170	65.23	8e-16	394
CPn0654	TC_RS04175	75.08	2e-60	333
CPn0655	TC_RS04180	70.81	1.9999999999999993e-95	716
CPn0657	TC_RS04185	66.27	5e-18	338
CPn0658	TC_RS04190	77.47	3.999999999999999e-161	719
CPnt22	TC_RS04195	96.43	1e-34	84
CPn0659	TC_RS04200	68.5	6e-22	254
CPn0660	TC_RS04205	69.67	2e-43	422
CPn0661	TC_RS04210	69.44	6.999999999999999e-64	576
CPn0662	TC_RS04215	73.4	0.0	1733
CPn0663	TC_RS04220	67.47	8.999999999999998e-103	1165
CPn0664	TC_RS02315	100.0	0.15	16
CPn0665	TC_RS04225	73.55	0.0	1346
CPn0666	TC_RS04230	69.99	0.0	3412
CPn0667	TC_RS04240	73.11	2e-13	119
CPn0668	TC_RS04245	68.22	4e-23	321
CPn0669	TC_RS04250	72.22	3e-35	270
CPn0670	TC_RS03665	94.44	1.2	18
CPn0670	TC_RS02210	86.96	1.2	23
CPn0670	TC_RS01245	100.0	1.2	15
CPn0670	TC_RS01050	90.0	1.2	20
CPn0671	TC_RS04260	68.83	2.9999999999999997e-20	247
CPn0672	TC_RS04265	66.31	2e-41	653
CPn0673	TC_RS03435	81.48	1.6	27
CPn0673	TC_RS03095	100.0	1.6	14
CPn0673	TC_RS02420	89.47	1.6	19
CPn0673	TC_RS02000	100.0	1.6	14
CPn0673	TC_RS00435	94.12	1.6	17
CPn0674	TC_RS04275	64.27	4.0000000000000004e-24	890
CPn0675	TC_RS00360	72.92	1e-06	96
CPn0676	TC_RS03240	94.74	0.93	19
CPn0676	TC_RS01100	95.24	0.93	21
CPn0677	TC_RS04570	90.48	0.92	21
CPn0677	TC_RS04115	100.0	0.92	16
CPn0677	TC_RS01815	100.0	0.92	16
CPn0678	TC_RS01120	90.48	0.5	21
CPn0679	TC_RS00345	72.9	9.999999999999999e-115	701
CPn0680	TC_RS00340	71.04	7e-60	480
CPn0681	TC_RS03730	100.0	0.53	16
CPn0681	TC_RS03715	90.48	0.53	21
CPn0681	TC_RS03110	90.48	0.53	21
CPn0681	TC_RS02310	100.0	0.53	16
CPn0681	TC_RS01420	88.46	0.53	26
CPn0682	TC_RS00330	71.6	1.9999999999999997e-66	507
CPn0683	TC_RS00325	67.76	7.999999999999998e-64	763
CPn0684	TC_RS00320	71.54	1.9999999999999994e-71	520
CPn0686	TC_RS00435	85.71	0.14	28
CPn0687	TC_RS03425	100.0	0.51	16
CPn0688	TC_RS03895	67.5	2.9999999999999997e-05	160
CPn0689	TC_RS00315	65.45	2e-65	1120
CPn0690	TC_RS00310	69.19	3e-13	172
CPn0691	TC_RS00305	64.39	2e-26	674
CPn0692	TC_RS00300	71.69	0.0	1420
CPn0693	TC_RS00295	71.3	2.999999999999999e-133	972
CPn0694	TC_RS00290	65.87	9.999999999999997e-87	1377
CPn0695	TC_RS00285	68.74	9.999999999999998e-114	1187
CPnt23	TC_RS00280	100.0	6e-32	71
CPn0696	TC_RS00275	69.58	2.9999999999999994e-69	641
CPn0697	TC_RS00270	69.95	1.9999999999999997e-89	772
CPn0698	TC_RS00265	69.96	2.9999999999999997e-62	536
CPn0699	TC_RS00260	71.24	5.999999999999999e-69	525
CPnt24	TC_RS00255	100.0	4e-34	75
CPnt25	TC_RS00250	94.52	1e-27	73
CPn0700	TC_RS02125	100.0	1.4	15
CPn0701	TC_RS00240	67.86	6e-09	196
CPnt26	TC_RS00235	97.26	3e-30	73
CPn0702	TC_RS00230	73.39	0.0	2052
CPn0703	TC_RS00225	74.42	5e-24	172
CPn0704	TC_RS00220	68.53	1e-12	197
CPn0705	TC_RS00215	70.73	6e-08	123
CPn0706	TC_RS00210	76.13	4.999999999999999e-101	507
CPn0707	TC_RS00205	76.93	0.0	1322
CPn0708	TC_RS00200	67.85	2e-37	507
CPn0709	TC_RS00195	68.37	2.9999999999999996e-39	449
CPn0710	TC_RS00190	76.54	5e-47	243
CPn0711	TC_RS00185	73.15	5.9999999999999997e-33	257
CPn0712	TC_RS00180	70.77	0.0	1461
CPn0713	TC_RS00175	68.36	1e-19	256
CPn0714	TC_RS00170	73.94	4e-23	165
CPn0715	TC_RS00165	68.77	0.0	1809
CPn0716	TC_RS00160	75.79	9.999999999999999e-159	789
CPn0717	TC_RS04065	100.0	0.79	15
CPn0718	TC_RS03705	88.46	0.02	26
CPn0719	TC_RS00150	71.93	5.999999999999999e-91	627
CPn0720	TC_RS00155	76.52	2e-44	230
CPnt27	TC_RS00135	95.89	1e-28	73
CPn0721	TC_RS00130	69.92	2.9999999999999997e-87	728
CPn0722	TC_RS03095	100.0	0.11	17
CPn0722	TC_RS02185	100.0	0.11	17
CPn0723	TC_RS00120	73.6	9.999999999999999e-124	712
CPn0724	TC_RS02600	100.0	0.65	16
CPn0724	TC_RS02185	94.74	0.65	19
CPn0725	TC_RS04660	89.47	2.1	19
CPn0725	TC_RS02660	100.0	2.1	14
CPn0725	TC_RS01390	94.12	2.1	17
CPn0725	TC_RS00195	100.0	2.1	14
CPn0726	TC_RS04625	73.31	4e-34	236
CPn0727	TC_RS04620	70.2	2.9999999999999996e-24	245
CPn0728	TC_RS01785	80.43	0.003	46
CPn0729	TC_RS04640	65.71	1e-75	1155
CPn0730	TC_RS04645	65.93	4.999999999999999e-69	1133
CPn0731	TC_RS02400	100.0	0.45	15
CPn0732	TC_RS04650	70.06	6.999999999999999e-96	815
CPn0733	TC_RS04655	75.59	9.999999999999999e-124	631
CPn0734	TC_RS04660	72.47	6.999999999999998e-147	919
CPn0735	TC_RS00325	78.57	0.012	42
CPn0736	TC_RS00050	67.79	2.999999999999999e-97	1040
CPn0737	TC_RS00045	67.86	2e-19	280
CPn0738	TC_RS00040	71.53	1e-35	281
CPn0739	TC_RS00035	68.12	3e-19	276
CPn0740	TC_RS00030	67.57	7e-28	370
CPnt28	TC_RS00025	98.63	1.9999999999999997e-31	73
CPn0741	TC_RS00020	67.6	1.9999999999999997e-68	784
CPn0742	TC_RS00015	72.48	5.999999999999999e-61	436
CPn0743	TC_RS00010	68.11	9.999999999999999e-108	1135
CPn0744	TC_RS00005	68.8	1.9999999999999998e-78	798
CPn0745	TC_RS01410	88.46	0.034	26
CPn0746	TC_RS04690	70.55	0.0	1589
CPnt29	TC_RS04685	98.65	6e-32	74
CPn0748	TC_RS04665	65.43	5.0000000000000005e-22	512
CPn0749	TC_RS04670	68.67	5e-45	466
CPn0750	TC_RS04675	72.13	7.999999999999999e-31	244
CPn0751	TC_RS00105	79.25	2e-05	53
CPn0752	TC_RS00110	67.4	5e-24	365
CPn0753	TC_RS03040	94.74	0.67	19
CPn0753	TC_RS02845	84.62	0.67	26
CPn0753	TC_RS01795	94.74	0.67	19
CPn0753	TC_RS01050	82.76	0.67	29
CPn0754	TC_RS04610	70.92	3e-13	141
CPn0755	TC_RS04600	74.36	1.9999999999999999e-22	156
CPn0756	TC_RS04595	79.25	0.0	1701
CPn0757	TC_RS03350	84.62	0.31	26
CPn0757	TC_RS01580	94.74	0.31	19
CPn0758	TC_RS04585	62.73	3e-07	762
CPn0759	TC_RS04580	70.14	5.9999999999999995e-12	144
CPn0760	TC_RS04575	68.51	2e-44	505
CPn0761	TC_RS04570	68.25	7e-44	504
CPn0762	TC_RS00100	75.91	0.0	934
CPn0763	TC_RS04470	86.21	0.12	29
CPn0763	TC_RS00175	80.0	0.12	35
CPn0764	TC_RS00090	66.02	4e-75	1142
CPn0765	TC_RS04215	86.67	0.46	30
CPn0765	TC_RS04020	94.74	0.46	19
CPn0765	TC_RS03865	95.24	0.46	21
CPn0766	TC_RS00080	73.33	7.000000000000001e-10	105
CPn0767	TC_RS00075	67.67	1e-18	300
CPn0768	TC_RS00070	69.54	5.999999999999999e-110	985
CPn0769	TC_RS00065	69.27	0.0	2262
CPn0770	TC_RS00055	72.79	2e-39	272
CPn0771	TC_RS04565	74.68	1.9999999999999999e-22	154
CPn0772	TC_RS04560	66.94	3.9999999999999997e-84	1228
CPn0773	TC_RS04555	72.95	8.999999999999997e-106	658
CPn0774	TC_RS04360	94.44	0.61	18
CPn0774	TC_RS01070	90.0	0.61	20
CPn0775	TC_RS04545	65.13	3e-23	565
CPn0776	TC_RS04540	69.65	1e-74	692
CPn0777	TC_RS01920	69.07	0.0007	97
CPnt30	TC_RS04530	95.95	4e-28	74
CPn0778	TC_RS04525	66.06	5e-26	498
CPn0779	TC_RS04520	65.71	4e-18	385
CPn0780	TC_RS04515	65.41	8.000000000000001e-11	266
CPn0781	TC_RS04510	73.89	2.9999999999999996e-60	383
CPn0782	TC_RS04505	69.01	2.9999999999999997e-96	968
CPn0783	TC_RS04500	76.92	7e-07	65
CPn0784	TC_RS04495	70.0	8e-09	120
CPn0785	TC_RS04490	70.81	2.9999999999999994e-86	692
CPn0786	TC_RS04485	68.19	1.9999999999999997e-108	1160
CPn0787	TC_RS04480	68.89	2e-58	585
CPn0788	TC_RS04475	65.98	6e-08	194
CPn0789	TC_RS04470	72.3	0.0	1812
CPn0790	TC_RS04465	71.76	9.999999999999997e-112	765
CPn0791	TC_RS04460	67.44	4.999999999999999e-72	903
CPn0792	TC_RS04455	71.89	1.0000000000000001e-21	185
CPn0793	TC_RS04450	67.85	5.999999999999999e-69	905
CPn0794	TC_RS02145	100.0	0.66	16
CPn0794	TC_RS01915	90.48	0.66	21
CPn0794	TC_RS00220	90.48	0.66	21
CPn0795	TC_RS04465	87.5	0.85	24
CPn0796	TC_RS00400	100.0	0.47	17
CPn0797	TC_RS00400	88.0	0.25	25
CPn0798	TC_RS04585	92.0	0.005	25
CPn0799	TC_RS04225	88.46	0.069	26
CPn0799	TC_RS03175	95.24	0.069	21
CPn0800	TC_RS04445	71.25	9.999999999999998e-172	1280
CPn0801	TC_RS04440	72.49	0.0	1690
CPn0802	TC_RS04435	72.04	3.999999999999999e-157	1030
CPn0803	TC_RS04430	75.61	1.9999999999999993e-95	488
CPn0804	TC_RS04425	67.07	4e-60	741
CPn0805	TC_RS04420	75.45	2.999999999999999e-151	770
CPn0806	TC_RS04415	70.22	0.0	1884
CPn0807	TC_RS04410	64.89	7.999999999999999e-32	712
CPn0808	TC_RS04405	66.74	3e-27	433
CPn0809	TC_RS04400	64.35	7.000000000000001e-10	317
CPn0810	TC_RS02665	90.0	0.97	20
CPn0810	TC_RS02175	90.0	0.97	20
CPn0811	TC_RS04390	72.32	1e-85	560
CPn0812	TC_RS04385	66.52	3e-59	905
CPn0813	TC_RS04380	66.93	2e-35	499
CPn0814	TC_RS04375	71.14	1.9999999999999999e-22	201
CPn0815	TC_RS04370	69.0	0.0	1803
CPn0816	TC_RS04365	71.05	2.9999999999999995e-134	988
CPn0817	TC_RS04360	70.8	8.000000000000001e-21	226
CPn0818	TC_RS04355	72.89	2.9999999999999997e-52	343
CPn0819	TC_RS01425	76.6	0.35	47
CPn0819	TC_RS00860	100.0	0.35	16
CPn0820	TC_RS01325	95.24	0.42	21
CPn0821	TC_RS04340	70.29	6e-15	175
CPn0822	TC_RS03055	84.38	0.11	32
CPn0823	TC_RS04330	71.79	2.999999999999999e-125	833
CPn0824	TC_RS04325	72.79	5.999999999999999e-40	272
CPn0825	TC_RS04840	76.51	9.999999999999997e-145	681
CPn0826	TC_RS04315	68.47	1e-52	609
CPn0827	TC_RS04310	69.39	3e-50	477
CPn0828	TC_RS04305	76.63	1.9999999999999995e-166	783
CPn0829	TC_RS04305	94.44	1.5	18
CPn0829	TC_RS03830	100.0	1.5	15
CPn0829	TC_RS02845	90.0	1.5	20
CPn0829	TC_RS00755	94.44	1.5	18
CPn0829	TC_RS00755	94.44	1.5	18
CPn0829	TC_RS00535	84.0	1.5	25
CPn0829	TC_RS00335	100.0	1.5	15
CPn0830	TC_RS03535	90.48	0.4	21
CPn0830	TC_RS02180	75.61	0.4	41
CPn0831	TC_RS00835	95.0	0.43	20
CPn0832	TC_RS04300	71.22	4.9999999999999995e-98	747
CPn0833	TC_RS04295	69.18	2.999999999999999e-153	1340
CPn0834	TC_RS04290	75.11	5e-37	229
CPn0835	TC_RS04285	70.48	0.0	1582
CPn0836	TC_RS04280	65.48	8e-27	591
CPn0837	TC_RS00365	70.27	4.999999999999999e-64	565
CPn0838	TC_RS00370	67.04	1.9999999999999998e-110	1329
CPn0839	TC_RS00380	64.11	1.9999999999999998e-15	560
