Query	Subject	% Similarity	E Value	Length
TC_RS02430	CTL0463	79.41	8.999999999999998e-143	573
TC_RS02435	CTL0464	80.98	5.999999999999998e-118	447
TC_RS02440	CTL0465	78.09	5.999999999999998e-165	712
TC_RS02445	CTL0466	72.36	0.0	1603
TC_RS02450	CTL0456	100.0	0.13	16
TC_RS02450	CTL0393	100.0	0.13	16
TC_RS02455	CTL0467	86.0	0.0	1050
TC_RS02460	CTL0468	83.58	0.0	1401
TC_RS02465	CTL0469	82.83	0.0	734
TC_RS02470	CTL0526	95.24	0.16	21
TC_RS02475	CTL0470	79.81	0.0	827
TC_RS02480	CTL0471	77.56	0.0	909
TC_RS02485	CTL0472	79.79	9.999999999999997e-148	579
TC_RS02490	CTL0473	84.84	0.0	897
TC_RS02495	CTL_t07	98.65	6e-32	74
TC_RS02500	CTL_t37	100.0	4.9999999999999996e-33	73
TC_RS02510	CTL0476	71.04	2e-19	183
TC_RS02515	CTL0872	91.67	0.013000000000000001	24
TC_RS02520	CTL0827	100.0	1.7	14
TC_RS02520	CTL0654	94.12	1.7	17
TC_RS02520	CTL0331	89.47	1.7	19
TC_RS02520	CTL0113	83.33	1.7	24
TC_RS02525	CTL0478	85.92	2e-17	71
TC_RS02530	CTL0868	100.0	0.3	16
TC_RS02535	CTL0480	67.8	4e-40	472
TC_RS02540	CTL0791	100.0	1.4	15
TC_RS02540	CTL0633	94.44	1.4	18
TC_RS02540	CTL0609	94.44	1.4	18
TC_RS02540	CTL0004	94.44	1.4	18
TC_RS02545	CTL0482	76.89	0.0	1233
TC_RS02550	CTL0483	81.25	0.0	1472
TC_RS04805	CTL0484	77.27	8e-65	308
TC_RS02560	CTL0485	77.18	2e-74	355
TC_RS02565	CTL0486	80.21	0.0	2749
TC_RS02570	CTL0487	85.02	3.9999999999999995e-133	414
TC_RS02575	CTL0488	91.88	8.999999999999999e-94	234
TC_RS02580	CTL0489	82.33	0.0	747
TC_RS02585	CTL0490	80.47	0.0	927
TC_RS02590	CTL0491	83.43	0.0	984
TC_RS02595	CTL0492	79.8	1.9999999999999997e-152	604
TC_RS02600	CTL0493	82.51	0.0	2379
TC_RS02605	CTL0494	84.67	2.9999999999999987e-167	522
TC_RS02610	CTL0495	82.63	0.0	1065
TC_RS02615	CTL0496	74.65	0.0	1152
TC_RS02620	CTL0497	84.07	0.0	1023
TC_RS02625	CTL0498	85.51	0.0	987
TC_RS02630	CTL0499	80.14	0.0	1289
TC_RS02635	CTL0500	84.42	0.0	2432
TC_RS02640	CTL0500A	69.51	2e-27	305
TC_RS02645	CTL0501	82.85	0.0	1370
TC_RS02650	CTL0503	82.06	0.0	2358
TC_RS02655	CTL0504	79.78	0.0	816
TC_RS02660	CTL0505	85.45	0.0	646
TC_RS02665	CTL0506	75.58	5.999999999999998e-153	770
TC_RS04810	CTL0333	100.0	2.7	13
TC_RS02670	CTL0507	80.16	1.9999999999999998e-97	383
TC_RS02675	CTL0508	82.02	0.0	1246
TC_RS02680	CTL0509	81.07	0.0	1215
TC_RS02685	CTL0510	79.14	0.0	1093
TC_RS02690	CTL0511	82.86	0.0	747
TC_RS02695	CTL0512	83.51	8.999999999999999e-142	473
TC_RS02700	CTL0513	83.69	0.0	699
TC_RS02705	CTL0514	78.86	0.0	771
TC_RS02710	CTL0515	72.25	2e-82	555
TC_RS02715	CTL0516	81.25	0.0	1931
TC_RS02720	CTL0517	88.21	0.0	975
TC_RS02725	CTL0518	78.29	0.0	1184
TC_RS02730	CTL0519	95.05	9.999999999999998e-137	303
TC_RS02735	CTL0520	79.67	0.0	792
TC_RS02740	CTL0521	79.35	0.0	1453
TC_RS02745	CTL0288	100.0	0.83	15
TC_RS02745	CTL0161	95.0	0.83	20
TC_RS02750	CTL0522	81.16	0.0	1948
TC_RS02755	CTL0523	87.85	2.999999999999999e-101	288
TC_RS02760	CTL0524	83.94	0.0	903
TC_RS02765	CTL0525	80.56	8.999999999999998e-149	571
TC_RS02770	CTL0526	83.81	2.9999999999999993e-128	420
TC_RS02775	CTL0527	87.35	0.0	1368
TC_RS02780	CTL0528	81.49	2.999999999999999e-161	589
TC_RS02785	CTL0529	76.74	3.999999999999999e-141	662
TC_RS02790	CTL0530	82.87	0.0	1512
TC_RS02795	CTL0531	80.17	0.0	958
TC_RS02800	CTL0532	83.46	0.0	641
TC_RS02805	CTL0533	85.58	0.0	645
TC_RS02810	CTL0534	80.79	1.9999999999999996e-92	354
TC_RS02815	CTL0535	78.67	0.0	2072
TC_RS02820	CTL0536	77.42	0.0	1413
TC_RS02825	CTL0537	79.42	0.0	719
TC_RS02830	CTL0538	85.22	0.0	2571
TC_RS02835	CTL0539	82.82	0.0	1077
TC_RS02840	CTL0540	69.5	0.0	1708
TC_RS02845	CTL0541	74.85	2.9999999999999997e-115	648
TC_RS02850	CTL0542	81.71	0.0	678
TC_RS02855	CTL0543	82.6	1.9999999999999995e-137	477
TC_RS02860	CTL0544	84.7	3.9999999999999994e-139	438
TC_RS02865	CTL0545	83.84	0.0	848
TC_RS02870	CTL0546	84.79	0.0	618
TC_RS02875	CTL0547	78.0	0.0	1773
TC_RS02880	CTL0548	73.66	7.999999999999998e-79	467
TC_RS02885	CTL0549	80.83	0.0	699
TC_RS02890	CTL0550	82.2	0.0	1365
TC_RS02895	CTL0551	77.97	3.999999999999999e-161	708
TC_RS02905	CTL0713	91.3	0.02	23
TC_RS02910	CTL0553	78.21	0.0	2809
TC_RS02915	CTL0554	82.5	0.0	2823
TC_RS02920	CTL0555	83.78	9.999999999999999e-126	413
TC_RS02925	CTL0556	91.31	2.9999999999999987e-173	426
TC_RS02930	CTL0557	82.6	0.0	1948
TC_RS02935	CTL0558	84.31	0.0	612
TC_RS02940	CTL0559	87.02	0.0	1317
TC_RS02945	CTL0560	86.37	0.0	1776
TC_RS02950	CTL0561	86.27	0.0	801
TC_RS02955	CTL0562	83.39	0.0	626
TC_RS02960	CTL0563	80.7	0.0	715
TC_RS02965	CTL0564	82.32	2.9999999999999992e-102	362
TC_RS02970	CTL0565	86.89	0.0	984
TC_RS02975	CTL0566	87.07	0.0	4191
TC_RS02980	CTL0567	87.47	0.0	3759
TC_RS02985	CTL0568	97.71	0.0	393
TC_RS02990	CTL0569	91.71	0.0	519
TC_RS02995	CTL0570	91.7	0.0	699
TC_RS03000	CTL0571	92.96	0.0	426
TC_RS03005	CTL0572	90.68	0.0	547
TC_RS03010	CTL0573	91.16	3.999999999999999e-98	249
TC_RS03015	CTL_t34	100.0	4.9999999999999996e-33	73
TC_RS03020	CTL0574	92.15	0.0	1185
TC_RS03025	CTL_t33	100.0	1.9999999999999998e-32	72
TC_RS03030	CTL0575	90.5	4.999999999999999e-84	221
TC_RS03035	CTL0576	77.22	0.0	821
TC_RS03040	CTL0577	80.18	1.9999999999999997e-112	449
TC_RS03045	CTL0578	69.01	0.0	1736
TC_RS03050	CTL_t21	100.0	4.9999999999999996e-33	73
TC_RS03055	CTL0879	84.85	0.19	33
TC_RS03055	CTL0642	95.24	0.19	21
TC_RS03055	CTL0642	95.24	0.19	21
TC_RS03055	CTL0642	95.24	0.19	21
TC_RS03060	CTL0581	77.57	9.999999999999997e-136	602
TC_RS03065	CTL0582	79.55	0.0	792
TC_RS03070	CTL0583	81.13	0.0	1558
TC_RS03075	CTL0583A	88.07	6.999999999999999e-76	218
TC_RS03080	CTL0584	78.39	1e-60	273
TC_RS03085	CTL0585	77.59	0.0	1905
TC_RS03090	CTL0586	83.22	0.0	1442
TC_RS03095	CTL0587	77.42	0.0	5323
TC_RS03100	CTL0588	79.67	0.0	1402
TC_RS03105	CTL0589	88.66	9.999999999999998e-106	291
TC_RS03110	CTL0590	78.16	0.0	1717
TC_RS03115	CTL0591	80.3	5e-86	330
TC_RS03120	CTL0592	79.09	1.9999999999999996e-106	440
TC_RS03125	CTL0592a	84.19	7.999999999999998e-76	253
TC_RS03130	CTL0593	75.33	0.0	1536
TC_RS03135	CTL0594	83.9	0.0	2037
TC_RS03140	CTL0595	85.07	0.0	1179
TC_RS03145	CTL0596	94.32	5.999999999999999e-75	176
TC_RS03150	CTL0597	78.32	2.9999999999999993e-149	632
TC_RS03155	CTL0598	84.76	0.0	2460
TC_RS03160	CTL0599	72.26	5e-36	274
TC_RS03165	CTL0600	84.35	0.0	914
TC_RS03170	CTL0601	83.23	0.0	948
TC_RS03175	CTL0602	83.77	0.0	1590
TC_RS03180	CTL0603	83.73	2.9999999999999988e-180	590
TC_RS03185	CTL0604	79.06	0.0	1705
TC_RS03190	CTL0605	81.65	0.0	2103
TC_RS03195	CTL0606	90.0	1.9999999999999997e-116	310
TC_RS03200	CTL0607	84.43	2.9999999999999987e-173	546
TC_RS03205	CTL0608	82.85	0.0	834
TC_RS03210	CTL0609	82.86	0.0	1062
TC_RS03215	CTL0610	79.72	0.0	2106
TC_RS03220	CTL_t28	98.85	6.999999999999999e-39	87
TC_RS03225	CTL0016	90.48	0.24	21
TC_RS03230	CTL0231	80.56	0.11	36
TC_RS03235	CTL0613	77.5	2.999999999999999e-130	591
TC_RS03240	CTL0614	72.33	9.999999999999999e-92	647
TC_RS03245	CTL0615	78.98	0.0	861
TC_RS03250	CTL0616	76.9	0.0	1290
TC_RS03255	CTL0617	80.02	0.0	1006
TC_RS03260	CTL0618	73.99	9.999999999999997e-131	742
TC_RS03265	CTL0619	74.39	0.0	1734
TC_RS03270	CTL0620	79.76	0.0	1329
TC_RS03275	CTL0621	74.02	5e-95	562
TC_RS03280	CTL0622	79.7	0.0	1074
TC_RS03285	CTL0623	75.2	0.0	1129
TC_RS03290	CTL0624	75.33	0.0	1443
TC_RS03295	CTL0625	78.84	0.0	742
TC_RS03300	CTL0626	76.69	0.0	1330
TC_RS03305	CTL0627	85.71	0.0	588
TC_RS03310	CTL0628	80.57	0.0	1451
TC_RS03315	CTL0629	82.7	0.0	1046
TC_RS03320	CTL0630	83.18	0.0	981
TC_RS03325	CTL0631	87.86	1e-45	140
TC_RS03330	CTL0633	80.37	0.0	1569
TC_RS03335	CTL0634	82.86	0.0	1342
TC_RS03340	CTL0635	80.92	0.0	802
TC_RS03345	CTL0636	79.51	0.0	776
TC_RS03350	CTL0637	78.45	0.0	840
TC_RS03355	CTL0638	90.58	3.9999999999999994e-72	191
TC_RS03360	CTL0639	70.25	1.9999999999999996e-90	726
TC_RS03365	CTL0640	77.13	0.0	1583
TC_RS03370	CTL0641	89.85	1.9999999999999993e-128	335
TC_RS03375	CTL0642	83.91	0.0	870
TC_RS03380	CTL0642	100.0	3e-10	32
TC_RS03385	CTL0643	81.88	0.0	2081
TC_RS03390	CTL0644	83.22	9.999999999999997e-87	298
TC_RS03395	CTL0645	83.54	0.0	1227
TC_RS03400	CTL0646	77.97	0.0	1180
TC_RS03405	CTL0647	80.12	0.0	1006
TC_RS03410	CTL0648	70.71	9.999999999999996e-151	1137
TC_RS03415	CTL0649	80.76	0.0	1736
TC_RS03420	CTL0650	83.73	0.0	1162
TC_RS03425	CTL0651	87.61	0.0	573
TC_RS03430	CTL0652	88.2	0.0	1983
TC_RS03435	CTL0654	81.69	0.0	2054
TC_RS03440	CTL0655	88.63	0.0	765
TC_RS04740	CTL655a	91.15	2.9999999999999993e-160	407
TC_RS03445	CTL0656	81.74	0.0	986
TC_RS03450	CTL0657	81.48	0.0	1172
TC_RS03455	CTL0658	81.11	0.0	1239
TC_RS03460	CTL0659	81.98	0.0	1110
TC_RS03465	CTL0660	81.72	0.0	793
TC_RS03470	CTL0661	82.49	0.0	828
TC_RS03475	CTL0662	82.36	3.999999999999999e-172	601
TC_RS03480	CTL0663	89.32	6.999999999999997e-175	459
TC_RS03485	CTL0664	89.87	9.999999999999997e-145	375
TC_RS03490	CTL0665	80.59	1.9999999999999995e-131	505
TC_RS03495	CTL0666	80.9	0.0	1361
TC_RS03500	CTL0667	81.79	0.0	1263
TC_RS03505	CTL0668	79.25	0.0	1817
TC_RS03510	CTL0669	76.91	0.0	2936
TC_RS03515	CTL0670	75.14	0.0	3206
TC_RS03520	CTL0671	79.14	0.0	1304
TC_RS03520	CTL0671	75.38	0.0	1369
TC_RS03525	CTL_t29	100.0	2e-40	87
TC_RS03530	CTL0672	80.26	0.0	831
TC_RS03535	CTL0673	81.01	0.0	711
TC_RS03540	CTL0674	82.31	0.0	882
TC_RS03545	CTL0675	84.01	0.0	1007
TC_RS03550	CTL0676	94.84	9.999999999999997e-112	252
TC_RS03555	CTL0677	93.21	9.999999999999998e-139	324
TC_RS03560	CTL_t24	100.0	4.9999999999999996e-33	73
TC_RS03565	CTL0678	82.6	0.0	638
TC_RS04815	CTL0680	90.68	8.999999999999999e-60	161
TC_RS03570	CTL0681	81.48	3.9999999999999987e-134	486
TC_RS03575	CTL0682	77.1	0.0	1118
TC_RS03580	CTL0683	87.54	2.999999999999999e-121	345
TC_RS03585	CTL0684	83.98	0.0	1866
TC_RS04820	CTL0695	100.0	1.9	14
TC_RS04820	CTL0563	94.12	1.9	17
TC_RS04820	CTL0027	94.12	1.9	17
TC_RS03590	CTL0685	79.87	0.0	1098
TC_RS03595	CTL0686	75.99	3.999999999999999e-161	779
TC_RS03600	CTL0687	74.71	3.999999999999999e-129	692
TC_RS03605	CTL0688	83.48	0.0	999
TC_RS03610	CTL0689	80.03	0.0	796
TC_RS03615	CTL0690	87.91	0.0	579
TC_RS03620	CTL0691	84.67	0.0	1494
TC_RS03625	CTL0692	75.48	7.999999999999999e-132	673
TC_RS03630	CTL0693	77.76	9.999999999999999e-115	508
TC_RS03635	CTL0694	75.71	0.0	1058
TC_RS03640	CTL0695	93.71	3.999999999999999e-138	318
TC_RS03645	CTL0696	85.85	0.0	2085
TC_RS03650	CTL0697	92.62	0.0	474
TC_RS03655	CTL0698	94.89	1.9999999999999994e-168	372
TC_RS03660	CTL0699	79.65	2.9999999999999993e-82	339
TC_RS03665	CTL0700	81.79	0.0	1950
TC_RS03670	CTL0701	69.66	4e-38	379
TC_RS03675	CTL0846	100.0	0.56	15
TC_RS03675	CTL0296	90.0	0.56	20
TC_RS03680	CTL0702	88.35	0.0	1648
TC_RS03685	CTL0703	89.51	9.999999999999998e-100	267
TC_RS03690	CTL0704	81.18	1e-41	170
TC_RS03695	CTL0705	85.07	0.0	1520
TC_RS03700	CTL0706	83.69	1.9999999999999995e-169	558
TC_RS03705	CTL0707	81.29	0.0	1748
TC_RS03710	CTL0708a	80.8	0.0	4208
TC_RS03715	CTL0709	73.52	5.999999999999999e-47	321
TC_RS03720	CTL0710	84.51	0.0	762
TC_RS03725	CTL0711	81.37	0.0	918
TC_RS03730	CTL0712	80.34	4.999999999999999e-172	651
TC_RS03735	CTL0713	82.8	0.0	651
TC_RS03740	CTL0714	80.91	0.0	1692
TC_RS03745	CTL0715	82.74	0.0	1298
TC_RS03750	CTL0716	68.12	9.999999999999998e-113	1148
TC_RS03755	CTL0717	83.68	0.0	711
TC_RS03760	CTL0718	82.07	7.999999999999997e-143	502
TC_RS03765	CTL0719	86.22	0.0	987
TC_RS03770	CTL0720	88.12	3.999999999999999e-92	261
TC_RS03775	CTL0721	82.83	0.0	990
TC_RS03780	CTL0722	80.22	2.9999999999999985e-168	642
TC_RS03785	CTL0723	79.6	0.0	794
TC_RS03790	CTL0724	73.63	2.9999999999999992e-117	675
TC_RS03795	CTL0725	75.57	3.9999999999999997e-122	618
TC_RS03800	CTL_t16	100.0	2e-38	83
TC_RS03805	CTL0726	86.06	1.9999999999999997e-109	330
TC_RS03810	CTL0727	81.23	0.0	1060
TC_RS03815	CTL0728	80.31	0.0	1153
TC_RS03820	CTL_t04	100.0	1e-33	74
TC_RS03825	CTL0729	77.14	3.999999999999999e-115	538
TC_RS03830	CTL0730	82.55	0.0	705
TC_RS03835	CTL0731	83.86	0.0	601
TC_RS03840	CTL_t18	100.0	7e-38	82
TC_RS03850	CTL0733	83.14	0.0	795
TC_RS03855	CTL0408	100.0	0.061	17
TC_RS03860	CTL0735	78.6	0.0	888
TC_RS03865	CTL0736	79.84	0.0	2381
TC_RS03870	CTL0737	82.3	0.0	966
TC_RS03875	CTL0738	74.8	7.999999999999999e-92	504
TC_RS03880	CTL0739	79.82	0.0	1739
TC_RS03885	CTL0740	82.67	0.0	1414
TC_RS03890	CTL0741	81.65	0.0	2093
TC_RS03895	CTL0742	78.09	3.9999999999999985e-167	712
TC_RS03900	CTL0743	80.19	1.9999999999999995e-164	631
TC_RS03905	CTL0744	76.97	1e-74	356
TC_RS03910	CTL0745	82.58	0.0	999
TC_RS03915	CTL0746	77.83	0.0	938
TC_RS03920	CTL0747	83.95	0.0	785
TC_RS03925	CTL0748	82.37	7.999999999999997e-156	539
TC_RS03930	CTL0749	78.76	5.999999999999999e-178	739
TC_RS03935	CTL0750	84.54	0.0	1326
TC_RS03940	CTL0751	78.66	9.999999999999999e-55	253
TC_RS03945	CTL0752	85.95	0.0	1395
TC_RS03950	CTL0753	91.95	0.0	609
TC_RS03955	CTL0754	80.02	0.0	2602
TC_RS03960	CTL0755	77.49	0.0	995
TC_RS03965	CTL0756	78.48	0.0	1501
TC_RS03970	CTL0757	81.42	9.999999999999998e-140	506
TC_RS03975	CTL_t30	98.88	5e-40	89
TC_RS04825	CTL0758	82.46	1e-27	114
TC_RS03980	CTL0759	83.51	0.0	1419
TC_RS04830	CTL0817	100.0	0.68	14
TC_RS03985	CTL0760	81.66	0.0	1827
TC_RS03990	CTL0761	77.48	2.9999999999999987e-156	706
TC_RS03995	CTL0762	87.06	1.9999999999999995e-148	425
TC_RS04000	CTL0763	83.25	0.0	603
TC_RS04005	CTL0764	81.87	1.9999999999999993e-144	513
TC_RS04010	CTL0765	86.1	0.0	554
TC_RS04015	CTL_t19	100.0	2e-38	83
TC_RS04020	CTL0766	78.09	0.0	867
TC_RS04025	CTL0767	89.19	0.0	1008
TC_RS04030	CTL0768	91.94	1.9999999999999992e-175	422
TC_RS04035	CTL0769	89.24	0.0	1134
TC_RS04040	CTL0770	94.24	9.999999999999997e-178	399
TC_RS04045	CTL0771	95.12	1.9999999999999994e-168	369
TC_RS04050	CTL0772	86.32	0.0	1374
TC_RS04055	CTL0773	91.03	1.9999999999999992e-175	435
TC_RS04060	CTL0774	95.58	0.0	498
TC_RS04065	CTL0775	93.55	5.999999999999998e-162	372
TC_RS04070	CTL0776	93.3	0.0	552
TC_RS04075	CTL0777	93.03	7.999999999999997e-173	402
TC_RS04080	CTL0778	92.08	0.0	543
TC_RS04085	CTL0779	97.32	9.999999999999997e-163	336
TC_RS04090	CTL0780	87.8	9.999999999999997e-132	369
TC_RS04095	CTL0781	94.05	5.999999999999998e-109	252
TC_RS04100	CTL0782	95.43	3.999999999999999e-98	219
TC_RS04105	CTL0783	96.88	0.0	417
TC_RS04110	CTL0784	91.25	0.0	674
TC_RS04115	CTL0785	89.88	6.999999999999998e-129	336
TC_RS04120	CTL0786	97.75	9.999999999999998e-130	267
TC_RS04125	CTL0787	89.82	0.0	855
TC_RS04130	CTL0788	90.18	4.999999999999999e-130	336
TC_RS04135	CTL0789	87.74	0.0	669
TC_RS04140	CTL0790	92.19	0.0	666
TC_RS04145	CTL0791	66.85	2e-65	911
TC_RS04150	CTL0792	82.02	0.0	929
TC_RS04155	CTL0793	87.43	0.0	843
TC_RS04160	CTL0794	86.15	1.9999999999999993e-156	462
TC_RS04165	CTL0795	84.9	0.0	861
TC_RS04170	CTL0796	76.61	0.0	1573
TC_RS04175	CTL0797	84.55	1.9999999999999995e-151	479
TC_RS04180	CTL0798	86.04	0.0	752
TC_RS04185	CTL0799	81.43	1.9999999999999994e-130	474
TC_RS04190	CTL0800	89.54	0.0	717
TC_RS04195	CTL_t17	100.0	6.999999999999999e-39	84
TC_RS04200	CTL0801	86.69	5.999999999999998e-104	308
TC_RS04205	CTL0802	82.53	5.999999999999999e-131	458
TC_RS04210	CTL0803	82.08	0.0	731
TC_RS04215	CTL0804	84.91	0.0	1749
TC_RS04220	CTL0805	81.43	0.0	1287
TC_RS04225	CTL0806	85.92	0.0	1371
TC_RS04230	CTL0807	82.93	0.0	3714
TC_RS04235	CTL0884	84.62	0.69	26
TC_RS04235	CTL0837	100.0	0.69	16
TC_RS04235	CTL0531	100.0	0.69	16
TC_RS04240	CTL0808	85.52	0.0	870
TC_RS04245	CTL0809	82.65	0.0	957
TC_RS04250	CTL0810	77.02	8.999999999999998e-124	570
TC_RS04255	CTL0811	80.74	9.999999999999998e-114	431
TC_RS04260	CTL0812	85.24	3.9999999999999985e-127	393
TC_RS04265	CTL0813	78.55	0.0	1324
TC_RS04270	CTL0814	80.28	9.999999999999998e-71	284
TC_RS04275	CTL0815	79.95	0.0	1092
TC_RS04280	CTL0817	79.71	0.0	1237
TC_RS04285	CTL0818	81.05	0.0	3599
TC_RS04290	CTL0819	80.83	2.9999999999999993e-128	480
TC_RS04295	CTL0820	83.4	0.0	1398
TC_RS04300	CTL0821	81.33	0.0	889
TC_RS04305	CTL0822	81.97	0.0	987
TC_RS04310	CTL0823	82.08	0.0	837
TC_RS04835	CTL0002	87.5	0.13	24
TC_RS04315	CTL0824	84.08	0.0	672
TC_RS04840	CTL0825	80.13	0.0	936
TC_RS04325	CTL0826	86.32	2.9999999999999996e-94	285
TC_RS04330	CTL0827	82.87	0.0	864
TC_RS04335	CTL0828	82.75	5.999999999999998e-125	429
TC_RS04340	CTL0829	75.53	0.0	993
TC_RS04345	CTL0830	74.14	2.9999999999999997e-91	526
TC_RS04350	CTL0831	74.83	6.999999999999998e-79	429
TC_RS04355	CTL0832	83.94	1.9999999999999996e-99	330
TC_RS04360	CTL0833	77.52	0.0	1179
TC_RS04365	CTL0834	81.41	0.0	1506
TC_RS04370	CTL0835	80.35	0.0	2285
TC_RS04375	CTL0836	77.27	0.0	1232
TC_RS04380	CTL0837	78.98	0.0	1075
TC_RS04385	CTL0838	75.36	0.0	1745
TC_RS04390	CTL0839	83.69	0.0	705
TC_RS04395	CTL0840	79.17	5e-86	360
TC_RS04400	CTL0841	81.8	0.0	1478
TC_RS04405	CTL0842	77.89	0.0	1325
TC_RS04410	CTL0843	79.48	0.0	916
TC_RS04415	CTL0844	82.7	0.0	1907
TC_RS04420	CTL0845	86.72	0.0	768
TC_RS04425	CTL0846	82.76	0.0	789
TC_RS04430	CTL0847	86.23	0.0	552
TC_RS04435	CTL0848	83.93	0.0	1039
TC_RS04440	CTL0849	81.39	0.0	1999
TC_RS04445	CTL0850	81.95	0.0	1274
TC_RS04450	CTL0851	79.69	0.0	1935
TC_RS04455	CTL0852	79.46	0.0	1811
TC_RS04460	CTL0853	79.17	0.0	2875
TC_RS04465	CTL0854	83.38	0.0	692
TC_RS04470	CTL0855	83.85	0.0	1882
TC_RS04475	CTL0856	81.34	0.0	868
TC_RS04480	CTL0858	80.91	0.0	791
TC_RS04485	CTL0859	76.69	0.0	2085
TC_RS04490	CTL0860	85.26	0.0	699
TC_RS04495	CTL0861	82.31	8.999999999999999e-116	407
TC_RS04500	CTL0861A	76.71	3.999999999999999e-79	395
TC_RS04505	CTL0862	84.31	0.0	1281
TC_RS04510	CTL0863	87.83	0.0	567
TC_RS04515	CTL0864	81.25	9.999999999999996e-168	608
TC_RS04520	CTL0865	80.41	3.9999999999999996e-101	393
TC_RS04525	CTL0866	80.78	5.999999999999998e-158	588
TC_RS04530	CTL_t05	100.0	4.9999999999999996e-33	73
TC_RS04535	CTL0867	73.98	0.0	1568
TC_RS04540	CTL0868	79.93	0.0	1211
TC_RS04545	CTL0869	82.7	0.0	630
TC_RS04550	CTL0870	83.77	3.9999999999999994e-66	228
TC_RS04555	CTL0871	84.35	0.0	690
TC_RS04560	CTL0872	83.32	0.0	1906
TC_RS04565	CTL0873	77.73	0.0	1262
TC_RS04570	CTL0874	83.78	0.0	678
TC_RS04575	CTL0875	80.96	0.0	730
TC_RS04580	CTL0876	74.84	5.999999999999999e-87	481
TC_RS04585	CTL0877	79.31	0.0	1353
TC_RS04590	CTL0878	77.42	1.9999999999999994e-79	372
TC_RS04595	CTL0879	86.94	0.0	1715
TC_RS04600	CTL0880	81.33	0.0	1259
TC_RS04605	CTL0880	71.07	1e-09	121
TC_RS04610	CTL0881	92.59	3.999999999999999e-124	297
TC_RS04615	CTL0882	69.65	2.9999999999999994e-75	705
TC_RS04620	CTL0883	73.51	0.0	2631
TC_RS04625	CTL0884	75.17	0.0	2513
TC_RS04630	CTL0885	74.09	0.0	2493
TC_RS04635	CTL0886	67.66	0.0	1954
TC_RS04640	CTL0887	83.14	0.0	1305
TC_RS04845	CTL0887a	83.58	2.9999999999999998e-55	201
TC_RS04645	CTL0888	82.68	0.0	1611
TC_RS04650	CTL0889	80.05	0.0	867
TC_RS04655	CTL0890	88.25	0.0	630
TC_RS04660	CTL0891	84.3	0.0	987
TC_RS04665	CTL0892	76.91	3.9999999999999983e-175	797
TC_RS04670	CTL0893	83.14	0.0	617
TC_RS04675	CTL0894	80.56	0.0	684
TC_RS04680	CTL0895	87.45	8.999999999999998e-88	255
TC_RS04685	CTL_t25	100.0	1e-33	74
TC_RS04690	CTL0897	81.01	0.0	1590
